Product Name,Discount Price,Actual Price,Color,SKU,Image URLs,US Size,CA Size,UK Size,AU Size,EU Size,BR Size,FR Size,RU Size,Style,Type,Material,Neckline,Sleeve Style,Length,Pattern Type,Decoration,Fit Type,Occasion,Package Include,Fabric Elasticity,Sheer,Care Instructions,With Belt,Sleeve Type,Waist Line
Eyelet Pocket Design Casual Dress,$5.73,$7.64,Black,SKU: ODS37050-bwla2-bk,"""https://image.geeko.ltd/small/343b3b29-7905-441b-bf79-1b7063528458-33545-pc"", ""https://image.geeko.ltd/small/343b3b29-7905-441b-bf79-1b7063528458-33545-pc-sec"", ""https://image.geeko.ltd/small/343b3b29-7905-441b-bf79-1b7063528458-33545-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Mini, Plain," Eyelet,Pocket", Regular," Daily,Vacation", 1* Dress, Non-Stretch, No, Machine wash or professional dry clean,,,
Eyelet Pocket Design Casual Dress,$5.73,$7.64,Pink,SKU: ODS37050-bwla2-pi,"""https://image.geeko.ltd/small/65bfe2de-a7e4-4fa6-bca2-b7abc4047a1a-82329-pc"", ""https://image.geeko.ltd/small/65bfe2de-a7e4-4fa6-bca2-b7abc4047a1a-82329-pc-sec"", ""https://image.geeko.ltd/small/65bfe2de-a7e4-4fa6-bca2-b7abc4047a1a-82329-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", Asymmetrical Neck," Sleeveless,Thick Strap", Mini, Plain," Eyelet,Pocket", Regular," Daily,Vacation", 1* Dress, Non-Stretch, No, Machine wash or professional dry clean,,,
Floral Print Ruffles Layered Dress,$13.95,$18.6,,SKU: ODL1934-bwla-bl,"""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-sec"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-0"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-1"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-2"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-3"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-4"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-5"", ""https://image.geeko.ltd/small/14b735bb-1ec2-43b3-bbf0-f43640888040-36700-pc-6""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, A Line, 100%Polyester, Plunge, Long Sleeve, Mini, Floral," Hollow-out,Ruffles", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Floral Print Bell Sleeve Plunge Dress,$13.70,$18.27,,SKU: LZR18217-bwla2-lp,"""https://image.geeko.ltd/small/5647e226-60e6-4602-8baa-831fb223d980-01853-pc"", ""https://image.geeko.ltd/small/5647e226-60e6-4602-8baa-831fb223d980-01853-pc-sec"", ""https://image.geeko.ltd/small/5647e226-60e6-4602-8baa-831fb223d980-01853-pc-0"", ""https://image.geeko.ltd/small/5647e226-60e6-4602-8baa-831fb223d980-01853-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, A Line, 100%Polyester, Plunge, Long Sleeve, Mini," Floral,Random Print", Others, Regular," Daily,Vacation", 1* Dress, Slight Stretch,,,,,
Lantern Sleeve One Shoulder High Slit Floral Maxi Dress,$19.67,$26.23,,SKU: YL2396-bwdf-pu,"""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-sec"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-0"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-1"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-2"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-3"", ""https://image.geeko.ltd/small/e8b4b493-353d-4129-80b8-d06d7cfc57fb-01556-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Sexy, A Line," 97%Polyester,3%Elastane", One Shoulder, Lantern Sleeve, Maxi, Floral, Ruched, Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,, Lantern Sleeve,
Striped Colorblock Long Sleeve Shirt Dress,$13.93,$18.57,,SKU: ODS5115-bwla-bw,"""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc"", ""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc-sec"", ""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc-0"", ""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc-1"", ""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc-2"", ""https://image.geeko.ltd/small/bb69070f-e1b4-4ae6-a594-fcde78e5eaab-15761-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," Shirt,Straight", 100%Polyester, Turn-down Collar, Long Sleeve, Mid-Calf," Colorblock,Striped"," Button,Pocket", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Bronzing Chevron Print Turn-down Collar Tied Detail Shirt Dress,$11.75,$15.66,Black,SKU: LZR12355A5-bwla2-bk,"""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-sec"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-0"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-1"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-2"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-3"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-4"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-5"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-6"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-7"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-8"", ""https://image.geeko.ltd/small/5623cbd7-a8ef-49ef-9076-a4fb0d36e7d7-05699-pc-9""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," A Line,Shirt"," 97%Polyester,3%Elastane", Turn-down Collar, Long Sleeve, Mini, Chevron, Tied Detail, Regular, Daily, 1* Dress, Slight Stretch, No," Hand wash, do not dry clean",,,
Bronzing Chevron Print Turn-down Collar Tied Detail Shirt Dress,$11.75,$15.66,Red,SKU: LZR12355A5-bwla2-r,"""https://image.geeko.ltd/small/c1976f33-a281-4436-a9e0-61f91494e1b2-05537-pc"", ""https://image.geeko.ltd/small/c1976f33-a281-4436-a9e0-61f91494e1b2-05537-pc"", ""https://image.geeko.ltd/small/c1976f33-a281-4436-a9e0-61f91494e1b2-05537-pc-sec"", ""https://image.geeko.ltd/small/c1976f33-a281-4436-a9e0-61f91494e1b2-05537-pc-0"", ""https://image.geeko.ltd/small/c1976f33-a281-4436-a9e0-61f91494e1b2-05537-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," A Line,Shirt"," 97%Polyester,3%Elastane", Turn-down Collar, Long Sleeve, Mini, Chevron, Tied Detail, Regular, Daily, 1* Dress, Slight Stretch, No," Hand wash, do not dry clean",,,
Bronzing Chevron Print Turn-down Collar Tied Detail Shirt Dress,$11.75,$15.66,Blue,SKU: LZR12355A5-bwla2-bl,"""https://image.geeko.ltd/small/5e352355-5e59-4cfa-b4b0-082d809b93bc-18040-pc"", ""https://image.geeko.ltd/small/5e352355-5e59-4cfa-b4b0-082d809b93bc-18040-pc"", ""https://image.geeko.ltd/small/5e352355-5e59-4cfa-b4b0-082d809b93bc-18040-pc-sec"", ""https://image.geeko.ltd/small/5e352355-5e59-4cfa-b4b0-082d809b93bc-18040-pc-0"", ""https://image.geeko.ltd/small/5e352355-5e59-4cfa-b4b0-082d809b93bc-18040-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," A Line,Shirt"," 97%Polyester,3%Elastane", Turn-down Collar, Long Sleeve, Mini, Chevron, Tied Detail, Regular, Daily, 1* Dress, Slight Stretch, No," Hand wash, do not dry clean",,,
Striped Tied Detail Casual Dress,$9.70,$12.93,,SKU: ODT99495-bwla2-w,"""https://image.geeko.ltd/small/b8c90fe3-0487-4ef8-bc4c-cc563f67cf77-32036-pc"", ""https://image.geeko.ltd/small/b8c90fe3-0487-4ef8-bc4c-cc563f67cf77-32036-pc"", ""https://image.geeko.ltd/small/b8c90fe3-0487-4ef8-bc4c-cc563f67cf77-32036-pc-sec"", ""https://image.geeko.ltd/small/b8c90fe3-0487-4ef8-bc4c-cc563f67cf77-32036-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Casual, A Line," 97%Polyester,3%Elastane", V-Neck, Three Quarters, Mini, Striped, Tied Detail, Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Plaid Print Buttoned Side Drawstring Shirt Dress,$13.46,$17.94,,SKU: ODF4108-bwla2-bk,"""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc"", ""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc-sec"", ""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc-0"", ""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc-1"", ""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc-2"", ""https://image.geeko.ltd/small/35aa0ae9-6c93-4859-b5a8-29450ca6c14d-14350-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," Asymmetrical,Shirt"," 60%Polyester,40%Cotton", Turn-down Collar, Long Sleeve, Mini, Plaid," Button,Drawstring", Regular, Daily, 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Chevron Pattern V-Neck Chain Decor Pocket Design Mini Dress,$11.62,$15.49,Blue,SKU: ODS37050C-bwdf2-bl,"""https://image.geeko.ltd/small/dd1cc3f5-d15d-400b-b041-d63b57d15116-67456-pc"", ""https://image.geeko.ltd/small/dd1cc3f5-d15d-400b-b041-d63b57d15116-67456-pc"", ""https://image.geeko.ltd/small/dd1cc3f5-d15d-400b-b041-d63b57d15116-67456-pc-sec"", ""https://image.geeko.ltd/small/dd1cc3f5-d15d-400b-b041-d63b57d15116-67456-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", V-Neck, Sleeveless, Mini," Chevron,Striped"," Chain,Pocket,Zipper", Regular," Daily,Vacation", 1* Dress, Medium Stretch, No," Machine wash, do not dry clean",,,
Chevron Pattern V-Neck Chain Decor Pocket Design Mini Dress,$11.62,$15.49,Multicolor,SKU: ODS37050C-bwdf2-mu,"""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-sec"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-0"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-1"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-2"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-3"", ""https://image.geeko.ltd/small/4b46a2af-2222-45de-9a55-e82252de55d3-27222-pc-4""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", V-Neck, Sleeveless, Mini," Chevron,Striped"," Chain,Pocket,Zipper", Regular," Daily,Vacation", 1* Dress, Medium Stretch, No," Machine wash, do not dry clean",,,
Chevron Pattern V-Neck Chain Decor Pocket Design Mini Dress,$11.62,$15.49,Purple,SKU: ODS37050C-bwdf2-pu,"""https://image.geeko.ltd/small/1850ef63-3022-456b-8888-a3f53698ece4-52991-pc"", ""https://image.geeko.ltd/small/1850ef63-3022-456b-8888-a3f53698ece4-52991-pc"", ""https://image.geeko.ltd/small/1850ef63-3022-456b-8888-a3f53698ece4-52991-pc-sec"", ""https://image.geeko.ltd/small/1850ef63-3022-456b-8888-a3f53698ece4-52991-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic", Straight," 95%Polyester,5%Elastane", V-Neck, Sleeveless, Mini," Chevron,Striped"," Chain,Pocket,Zipper", Regular," Daily,Vacation", 1* Dress, Medium Stretch, No," Machine wash, do not dry clean",,,
Hollow Out Lace Patch Casual Dress,$10.79,$14.38,Blue,SKU: LZS49040N-bwla2-bl,"""https://image.geeko.ltd/small/6c0fe41a-beb9-4735-a1c7-e1c5aef37f54-03142-pc"", ""https://image.geeko.ltd/small/6c0fe41a-beb9-4735-a1c7-e1c5aef37f54-03142-pc"", ""https://image.geeko.ltd/small/6c0fe41a-beb9-4735-a1c7-e1c5aef37f54-03142-pc-sec"", ""https://image.geeko.ltd/small/6c0fe41a-beb9-4735-a1c7-e1c5aef37f54-03142-pc-0""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Casual, A Line, 100%Polyester, Scoop Neck, Sleeveless, Mini, Plain," Contrast Lace,Hollow-out", Regular," Daily,Vacation", 1*Dress, Slight Stretch, No, Machine wash or professional dry clean,,, Natural
Hollow Out Lace Patch Casual Dress,$10.79,$14.38,Pink,SKU: LZS49040N-bwla2-pi,"""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc-sec"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc-0"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc-1"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc-2"", ""https://image.geeko.ltd/small/aa72c97a-6d5e-4e70-8970-1356d4e97cf5-03446-pc-3""","L(8-10), M(6), S(4), XL(12), XXL(14)","L, M, S, XL, XXL","L(12-14), M(10), S(8), XL(16), XXL(18)","L(12-14), M(10), S(8), XL(16), XXL(18)","L(40-42), M(38), S(36), XL(44), XXL(46)","G(L), M(M), P(S), GG(XL), EG(XXL)","L(40-42), M(38), S(36), XL(44), XXL(46)","L, M, S, XL, XXL", Casual, A Line, 100%Polyester, Scoop Neck, Sleeveless, Mini, Plain," Contrast Lace,Hollow-out", Regular," Daily,Vacation", 1*Dress, Slight Stretch, No, Machine wash or professional dry clean,,, Natural
Tribal Print Halter Backless Vintage Dress,$9.26,$12.35,,SKU: ODS2244-bwvg-mu,"""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-sec"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-0"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-1"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-2"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-3"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-4"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-5"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-6"", ""https://image.geeko.ltd/small/6c0e711b-87b2-40b9-a563-f6db3522f427-50240-pc-7""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Boho,Casual,Vintage", A Line," 97%Polyester,3%Elastane", Halter, Sleeveless, Mini, Tribal," Backless,Ruffles,Shirred,Tied Detail", Regular," Daily,Vacation", 1* Dress, Slight Stretch, No, Machine wash or professional dry clean,,,
Casual Sleeveless Tank Midi Dresses U-Neck Ruched Tie Waist Wrap Summer Dress,,$12.43,,SKU: ODF2276-bwla2-pi,"""https://image.geeko.ltd/small/1e6a2311-547e-4ea7-af35-263034bac23f-19079-pc"", ""https://image.geeko.ltd/small/1e6a2311-547e-4ea7-af35-263034bac23f-19079-pc"", ""https://image.geeko.ltd/small/1e6a2311-547e-4ea7-af35-263034bac23f-19079-pc-sec"", ""https://image.geeko.ltd/small/1e6a2311-547e-4ea7-af35-263034bac23f-19079-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Casual,Chic"," Asymmetrical,Wrap"," 95%Polyester,5%Elastane", U-Neck, Sleeveless, Midi, Plain, Tied Detail, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Christmas Reindeer Letter Print Long Sleeve Pleated Dress,$13.42,$17.9,,SKU: LZQ2929C-bwbc-r,"""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc"", ""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc-sec"", ""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc-0"", ""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc-1"", ""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc-2"", ""https://image.geeko.ltd/small/4cbc8854-bd19-488d-9241-e7dcb7f8268a-03295-pc-3""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Sweet, Pleated, Polyester, Round Neck, Long Sleeve, Mini, Christmas, Pleated, Skinny, Christmas, 1* Dress,,,,,,
Contrast Lace Long Sleeve Button Down Shirt Dress,$14.39,$19.19,,SKU: LZZ0402B-bwla-bk,"""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-sec"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-0"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-1"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-2"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-3"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-4"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-5"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-6"", ""https://image.geeko.ltd/small/1c4b070f-b9c8-4f9b-8d14-694f2fa335c1-01151-pc-7""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL"," Sexy,Sweet", Shirt, 100%Polyester, Turn-down Collar, Long Sleeve, Mini, Plain," Button,Contrast Lace", Regular, Daily, 1* Dress, Medium Stretch, Semi-Sheer, Machine wash or professional dry clean,,,
Slit Short Sleeve Round Neck Casual Dress,$8.14,$10.86,Black,SKU: ODS5083-bwla2-bk,"""https://image.geeko.ltd/small/d5003c7c-efff-4a26-a0cc-d95816be560f-01283-pc"", ""https://image.geeko.ltd/small/d5003c7c-efff-4a26-a0cc-d95816be560f-01283-pc"", ""https://image.geeko.ltd/small/d5003c7c-efff-4a26-a0cc-d95816be560f-01283-pc-sec"", ""https://image.geeko.ltd/small/d5003c7c-efff-4a26-a0cc-d95816be560f-01283-pc-0"", ""https://image.geeko.ltd/small/d5003c7c-efff-4a26-a0cc-d95816be560f-01283-pc-1""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Straight," 94%Polyester,6%Elastane", Round Neck, Short Sleeve, Mid-Calf, Plain, Slit, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
Slit Short Sleeve Round Neck Casual Dress,$8.14,$10.86,Light Green,SKU: ODS5083-bwla2-lgr,"""https://image.geeko.ltd/small/c78ffa9f-4bb3-434e-8475-03a4dd364112-01567-pc"", ""https://image.geeko.ltd/small/c78ffa9f-4bb3-434e-8475-03a4dd364112-01567-pc"", ""https://image.geeko.ltd/small/c78ffa9f-4bb3-434e-8475-03a4dd364112-01567-pc-sec"", ""https://image.geeko.ltd/small/c78ffa9f-4bb3-434e-8475-03a4dd364112-01567-pc-0""","L(8-10), M(6), S(4), XL(12)","L, M, S, XL","L(12-14), M(10), S(8), XL(16)","L(12-14), M(10), S(8), XL(16)","L(40-42), M(38), S(36), XL(44)","G(L), M(M), P(S), GG(XL)","L(40-42), M(38), S(36), XL(44)","L, M, S, XL", Chic, Straight," 94%Polyester,6%Elastane", Round Neck, Short Sleeve, Mid-Calf, Plain, Slit, Regular, Daily, 1* Dress, Medium Stretch, No, Machine wash or professional dry clean,,,
